name	type	units	low_cutoff	high_cutoff	group	sampling_frequency	description	notch
M-10	SEEG	V	n/a	n/a	M-	1000	depth	n/a
M-11	SEEG	V	n/a	n/a	M-	1000	depth	n/a
M-13	SEEG	V	n/a	n/a	M-	1000	depth	n/a
M-14	SEEG	V	n/a	n/a	M-	1000	depth	n/a
M-15	SEEG	V	n/a	n/a	M-	1000	depth	n/a
N-1	SEEG	V	n/a	n/a	N-	1000	depth	n/a
N-2	SEEG	V	n/a	n/a	N-	1000	depth	n/a
N-3	SEEG	V	n/a	n/a	N-	1000	depth	n/a
N-4	SEEG	V	n/a	n/a	N-	1000	depth	n/a
N-6	SEEG	V	n/a	n/a	N-	1000	depth	n/a
N-7	SEEG	V	n/a	n/a	N-	1000	depth	n/a
N-8	SEEG	V	n/a	n/a	N-	1000	depth	n/a
N-9	SEEG	V	n/a	n/a	N-	1000	depth	n/a
N-10	SEEG	V	n/a	n/a	N-	1000	depth	n/a
N-11	SEEG	V	n/a	n/a	N-	1000	depth	n/a
N-13	SEEG	V	n/a	n/a	N-	1000	depth	n/a
N-14	SEEG	V	n/a	n/a	N-	1000	depth	n/a
N-15	SEEG	V	n/a	n/a	N-	1000	depth	n/a
O-1	SEEG	V	n/a	n/a	O-	1000	depth	n/a
O-2	SEEG	V	n/a	n/a	O-	1000	depth	n/a
O-3	SEEG	V	n/a	n/a	O-	1000	depth	n/a
O-4	SEEG	V	n/a	n/a	O-	1000	depth	n/a
O-6	SEEG	V	n/a	n/a	O-	1000	depth	n/a
O-7	SEEG	V	n/a	n/a	O-	1000	depth	n/a
O-8	SEEG	V	n/a	n/a	O-	1000	depth	n/a
O-9	SEEG	V	n/a	n/a	O-	1000	depth	n/a
O-10	SEEG	V	n/a	n/a	O-	1000	depth	n/a
O-11	SEEG	V	n/a	n/a	O-	1000	depth	n/a
O-13	SEEG	V	n/a	n/a	O-	1000	depth	n/a
O-14	SEEG	V	n/a	n/a	O-	1000	depth	n/a
O-15	SEEG	V	n/a	n/a	O-	1000	depth	n/a
P-1	SEEG	V	n/a	n/a	P-	1000	depth	n/a
P-2	SEEG	V	n/a	n/a	P-	1000	depth	n/a
P-3	SEEG	V	n/a	n/a	P-	1000	depth	n/a
P-4	SEEG	V	n/a	n/a	P-	1000	depth	n/a
P-5	SEEG	V	n/a	n/a	P-	1000	depth	n/a
P-6	SEEG	V	n/a	n/a	P-	1000	depth	n/a
P-7	SEEG	V	n/a	n/a	P-	1000	depth	n/a
P-8	SEEG	V	n/a	n/a	P-	1000	depth	n/a
P-9	SEEG	V	n/a	n/a	P-	1000	depth	n/a
P-10	SEEG	V	n/a	n/a	P-	1000	depth	n/a
P-11	SEEG	V	n/a	n/a	P-	1000	depth	n/a
P-12	SEEG	V	n/a	n/a	P-	1000	depth	n/a
P-13	SEEG	V	n/a	n/a	P-	1000	depth	n/a
P-14	SEEG	V	n/a	n/a	P-	1000	depth	n/a
P-15	SEEG	V	n/a	n/a	P-	1000	depth	n/a
Q-1	SEEG	V	n/a	n/a	Q-	1000	depth	n/a
Q-2	SEEG	V	n/a	n/a	Q-	1000	depth	n/a
Q-3	SEEG	V	n/a	n/a	Q-	1000	depth	n/a
Q-4	SEEG	V	n/a	n/a	Q-	1000	depth	n/a
Q-5	SEEG	V	n/a	n/a	Q-	1000	depth	n/a
Q-6	SEEG	V	n/a	n/a	Q-	1000	depth	n/a
Q-7	SEEG	V	n/a	n/a	Q-	1000	depth	n/a
Q-8	SEEG	V	n/a	n/a	Q-	1000	depth	n/a
Q-9	SEEG	V	n/a	n/a	Q-	1000	depth	n/a
Q-10	SEEG	V	n/a	n/a	Q-	1000	depth	n/a
