name	type	units	low_cutoff	high_cutoff	reference	group	sampling_frequency	description	notch
LP1-LP2	SEEG	V	n/a	n/a	bipolar	LP	1000	depth	n/a
LP2-LP3	SEEG	V	n/a	n/a	bipolar	LP	1000	depth	n/a
LP3-LP4	SEEG	V	n/a	n/a	bipolar	LP	1000	depth	n/a
LP4-LP5	SEEG	V	n/a	n/a	bipolar	LP	1000	depth	n/a
LP5-LP6	SEEG	V	n/a	n/a	bipolar	LP	1000	depth	n/a
LP6-LP7	SEEG	V	n/a	n/a	bipolar	LP	1000	depth	n/a
LP7-LP8	SEEG	V	n/a	n/a	bipolar	LP	1000	depth	n/a
LP8-LP9	SEEG	V	n/a	n/a	bipolar	LP	1000	depth	n/a
LP10-LP11	SEEG	V	n/a	n/a	bipolar	LP	1000	depth	n/a
LP10-LP9	SEEG	V	n/a	n/a	bipolar	LP	1000	depth	n/a
LP11-LP12	SEEG	V	n/a	n/a	bipolar	LP	1000	depth	n/a
LP12-LP13	SEEG	V	n/a	n/a	bipolar	LP	1000	depth	n/a
LP13-LP14	SEEG	V	n/a	n/a	bipolar	LP	1000	depth	n/a
LP14-LP15	SEEG	V	n/a	n/a	bipolar	LP	1000	depth	n/a
LAN1-LAN2	SEEG	V	n/a	n/a	bipolar	LAN	1000	depth	n/a
LAN2-LAN3	SEEG	V	n/a	n/a	bipolar	LAN	1000	depth	n/a
LAN3-LAN4	SEEG	V	n/a	n/a	bipolar	LAN	1000	depth	n/a
LAN4-LAN5	SEEG	V	n/a	n/a	bipolar	LAN	1000	depth	n/a
LMT1-LMT2	SEEG	V	n/a	n/a	bipolar	LMT	1000	depth	n/a
LMT2-LMT3	SEEG	V	n/a	n/a	bipolar	LMT	1000	depth	n/a
LMT3-LMT4	SEEG	V	n/a	n/a	bipolar	LMT	1000	depth	n/a
LMT4-LMT5	SEEG	V	n/a	n/a	bipolar	LMT	1000	depth	n/a
LIT1-LIT2	SEEG	V	n/a	n/a	bipolar	LIT	1000	depth	n/a
LIT2-LIT3	SEEG	V	n/a	n/a	bipolar	LIT	1000	depth	n/a
LIT3-LIT4	SEEG	V	n/a	n/a	bipolar	LIT	1000	depth	n/a
LIT4-LIT5	SEEG	V	n/a	n/a	bipolar	LIT	1000	depth	n/a
LSTA1-LSTA2	SEEG	V	n/a	n/a	bipolar	LSTA	1000	depth	n/a
LSTA2-LSTA3	SEEG	V	n/a	n/a	bipolar	LSTA	1000	depth	n/a
LSTA3-LSTA4	SEEG	V	n/a	n/a	bipolar	LSTA	1000	depth	n/a
LSTA4-LSTA5	SEEG	V	n/a	n/a	bipolar	LSTA	1000	depth	n/a
LSTA5-LSTA6	SEEG	V	n/a	n/a	bipolar	LSTA	1000	depth	n/a
LSTA6-LSTA7	SEEG	V	n/a	n/a	bipolar	LSTA	1000	depth	n/a
LSTA7-LSTA8	SEEG	V	n/a	n/a	bipolar	LSTA	1000	depth	n/a
LSTB1-LSTB2	SEEG	V	n/a	n/a	bipolar	LSTB	1000	depth	n/a
LSTB2-LSTB3	SEEG	V	n/a	n/a	bipolar	LSTB	1000	depth	n/a
LSTB3-LSTB4	SEEG	V	n/a	n/a	bipolar	LSTB	1000	depth	n/a
LSTB4-LSTB5	SEEG	V	n/a	n/a	bipolar	LSTB	1000	depth	n/a
LSTB5-LSTB6	SEEG	V	n/a	n/a	bipolar	LSTB	1000	depth	n/a
LSTB6-LSTB7	SEEG	V	n/a	n/a	bipolar	LSTB	1000	depth	n/a
LSTB7-LSTB8	SEEG	V	n/a	n/a	bipolar	LSTB	1000	depth	n/a
LO1-LO2	SEEG	V	n/a	n/a	bipolar	LO	1000	depth	n/a
LO2-LO3	SEEG	V	n/a	n/a	bipolar	LO	1000	depth	n/a
LO3-LO4	SEEG	V	n/a	n/a	bipolar	LO	1000	depth	n/a
LO4-LO5	SEEG	V	n/a	n/a	bipolar	LO	1000	depth	n/a
LO5-LO6	SEEG	V	n/a	n/a	bipolar	LO	1000	depth	n/a
LO6-LO7	SEEG	V	n/a	n/a	bipolar	LO	1000	depth	n/a
LO7-LO8	SEEG	V	n/a	n/a	bipolar	LO	1000	depth	n/a
LO8-LO9	SEEG	V	n/a	n/a	bipolar	LO	1000	depth	n/a
LO10-LO11	SEEG	V	n/a	n/a	bipolar	LO	1000	depth	n/a
LO10-LO9	SEEG	V	n/a	n/a	bipolar	LO	1000	depth	n/a
LO11-LO12	SEEG	V	n/a	n/a	bipolar	LO	1000	depth	n/a
LSTC1-LSTC2	SEEG	V	n/a	n/a	bipolar	LSTC	1000	depth	n/a
LSTC2-LSTC3	SEEG	V	n/a	n/a	bipolar	LSTC	1000	depth	n/a
LSTC3-LSTC4	SEEG	V	n/a	n/a	bipolar	LSTC	1000	depth	n/a
LSTC4-LSTC5	SEEG	V	n/a	n/a	bipolar	LSTC	1000	depth	n/a
LSTC5-LSTC6	SEEG	V	n/a	n/a	bipolar	LSTC	1000	depth	n/a
LSTC6-LSTC7	SEEG	V	n/a	n/a	bipolar	LSTC	1000	depth	n/a
LSTC7-LSTC8	SEEG	V	n/a	n/a	bipolar	LSTC	1000	depth	n/a
LI1-LI2	SEEG	V	n/a	n/a	bipolar	LI	1000	depth	n/a
LI2-LI3	SEEG	V	n/a	n/a	bipolar	LI	1000	depth	n/a
LI3-LI4	SEEG	V	n/a	n/a	bipolar	LI	1000	depth	n/a
LI4-LI5	SEEG	V	n/a	n/a	bipolar	LI	1000	depth	n/a
LI5-LI6	SEEG	V	n/a	n/a	bipolar	LI	1000	depth	n/a
LI6-LI7	SEEG	V	n/a	n/a	bipolar	LI	1000	depth	n/a
LI7-LI8	SEEG	V	n/a	n/a	bipolar	LI	1000	depth	n/a
LI8-LI9	SEEG	V	n/a	n/a	bipolar	LI	1000	depth	n/a
LI10-LI11	SEEG	V	n/a	n/a	bipolar	LI	1000	depth	n/a
LI10-LI9	SEEG	V	n/a	n/a	bipolar	LI	1000	depth	n/a
LI11-LI12	SEEG	V	n/a	n/a	bipolar	LI	1000	depth	n/a
LI12-LI13	SEEG	V	n/a	n/a	bipolar	LI	1000	depth	n/a
LI13-LI14	SEEG	V	n/a	n/a	bipolar	LI	1000	depth	n/a
LI14-LI15	SEEG	V	n/a	n/a	bipolar	LI	1000	depth	n/a
LI15-LI16	SEEG	V	n/a	n/a	bipolar	LI	1000	depth	n/a
LI16-LI17	SEEG	V	n/a	n/a	bipolar	LI	1000	depth	n/a
LI17-LI18	SEEG	V	n/a	n/a	bipolar	LI	1000	depth	n/a
LJ1-LJ2	SEEG	V	n/a	n/a	bipolar	LJ	1000	depth	n/a
LJ2-LJ3	SEEG	V	n/a	n/a	bipolar	LJ	1000	depth	n/a
LJ3-LJ4	SEEG	V	n/a	n/a	bipolar	LJ	1000	depth	n/a
LJ4-LJ5	SEEG	V	n/a	n/a	bipolar	LJ	1000	depth	n/a
LJ5-LJ6	SEEG	V	n/a	n/a	bipolar	LJ	1000	depth	n/a
LJ6-LJ7	SEEG	V	n/a	n/a	bipolar	LJ	1000	depth	n/a
LJ7-LJ8	SEEG	V	n/a	n/a	bipolar	LJ	1000	depth	n/a
LJ8-LJ9	SEEG	V	n/a	n/a	bipolar	LJ	1000	depth	n/a
