name	type	units	low_cutoff	high_cutoff	reference	group	sampling_frequency	description	notch
G-7-G-8	SEEG	V	n/a	n/a	bipolar	G	1000	depth	n/a
G-8-G-9	SEEG	V	n/a	n/a	bipolar	G	1000	depth	n/a
G-10-G-11	SEEG	V	n/a	n/a	bipolar	G	1000	depth	n/a
G-10-G-9	SEEG	V	n/a	n/a	bipolar	G	1000	depth	n/a
G-11-G-12	SEEG	V	n/a	n/a	bipolar	G	1000	depth	n/a
G-12-G-13	SEEG	V	n/a	n/a	bipolar	G	1000	depth	n/a
G-13-G-14	SEEG	V	n/a	n/a	bipolar	G	1000	depth	n/a
G-14-G-15	SEEG	V	n/a	n/a	bipolar	G	1000	depth	n/a
H-1-H-2	SEEG	V	n/a	n/a	bipolar	H	1000	depth	n/a
H-2-H-3	SEEG	V	n/a	n/a	bipolar	H	1000	depth	n/a
H-3-H-4	SEEG	V	n/a	n/a	bipolar	H	1000	depth	n/a
H-4-H-5	SEEG	V	n/a	n/a	bipolar	H	1000	depth	n/a
H-7-H-8	SEEG	V	n/a	n/a	bipolar	H	1000	depth	n/a
H-8-H-9	SEEG	V	n/a	n/a	bipolar	H	1000	depth	n/a
H-10-H-11	SEEG	V	n/a	n/a	bipolar	H	1000	depth	n/a
H-10-H-9	SEEG	V	n/a	n/a	bipolar	H	1000	depth	n/a
H-11-H-12	SEEG	V	n/a	n/a	bipolar	H	1000	depth	n/a
I-1-I-2	SEEG	V	n/a	n/a	bipolar	I	1000	depth	n/a
I-2-I-3	SEEG	V	n/a	n/a	bipolar	I	1000	depth	n/a
I-3-I-4	SEEG	V	n/a	n/a	bipolar	I	1000	depth	n/a
I-4-I-5	SEEG	V	n/a	n/a	bipolar	I	1000	depth	n/a
I-5-I-6	SEEG	V	n/a	n/a	bipolar	I	1000	depth	n/a
I-6-I-7	SEEG	V	n/a	n/a	bipolar	I	1000	depth	n/a
I-7-I-8	SEEG	V	n/a	n/a	bipolar	I	1000	depth	n/a
I-8-I-9	SEEG	V	n/a	n/a	bipolar	I	1000	depth	n/a
I-10-I-9	SEEG	V	n/a	n/a	bipolar	I	1000	depth	n/a
I-10-I-11	SEEG	V	n/a	n/a	bipolar	I	1000	depth	n/a
I-11-I-12	SEEG	V	n/a	n/a	bipolar	I	1000	depth	n/a
J-1-J-2	SEEG	V	n/a	n/a	bipolar	J	1000	depth	n/a
J-2-J-3	SEEG	V	n/a	n/a	bipolar	J	1000	depth	n/a
J-3-J-4	SEEG	V	n/a	n/a	bipolar	J	1000	depth	n/a
J-4-J-5	SEEG	V	n/a	n/a	bipolar	J	1000	depth	n/a
J-5-J-6	SEEG	V	n/a	n/a	bipolar	J	1000	depth	n/a
J-6-J-7	SEEG	V	n/a	n/a	bipolar	J	1000	depth	n/a
J-7-J-8	SEEG	V	n/a	n/a	bipolar	J	1000	depth	n/a
J-8-J-9	SEEG	V	n/a	n/a	bipolar	J	1000	depth	n/a
J-10-J-11	SEEG	V	n/a	n/a	bipolar	J	1000	depth	n/a
J-10-J-9	SEEG	V	n/a	n/a	bipolar	J	1000	depth	n/a
J-11-J-12	SEEG	V	n/a	n/a	bipolar	J	1000	depth	n/a
